COLLEGIO;COMUNE;ELETTORI_TOTALI;ELETTORI_MASCHI;VOTANTI_TOTALI;VOTANTI_MASCHI;SCHEDE_BIANCHE;LISTA;VOTI_LISTA;ELETTO;COGNOME;NOME;SESSO
VALLE D'AOSTA;OYACE;174;94;141;75;3;UNION VALDOTAINE PROGRESSISTE;40;N;VIERIN;LAURENT;M
VALLE D'AOSTA;OYACE;174;94;141;75;3;FRATELLI D'ITALIA;5;N;MELONI;GIORGIA;F
VALLE D'AOSTA;OYACE;174;94;141;75;3;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;7;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;OYACE;174;94;141;75;3;AUTONOMIE LIBERTE' DEMOCRATIE;28;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;OYACE;174;94;141;75;3;NATION VAL D'OUTA;1;N;CAMPION;EROS;M
VALLE D'AOSTA;OYACE;174;94;141;75;3;FARE PER FERMARE IL DECLINO;1;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;OYACE;174;94;141;75;3;VALLEE D'AOSTE;44;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;OYACE;174;94;141;75;3;UNIONE DI CENTRO;1;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;OYACE;174;94;141;75;3;CASAPOUND ITALIA;0;N;LADU;ANDREA;M
VALLE D'AOSTA;OYACE;174;94;141;75;3;LEGA NORD;2;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;PERLOZ;377;190;281;141;5;UNION VALDOTAINE PROGRESSISTE;85;N;VIERIN;LAURENT;M
VALLE D'AOSTA;PERLOZ;377;190;281;141;5;FRATELLI D'ITALIA;2;N;MELONI;GIORGIA;F
VALLE D'AOSTA;PERLOZ;377;190;281;141;5;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;42;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;PERLOZ;377;190;281;141;5;AUTONOMIE LIBERTE' DEMOCRATIE;44;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;PERLOZ;377;190;281;141;5;NATION VAL D'OUTA;1;N;CAMPION;EROS;M
VALLE D'AOSTA;PERLOZ;377;190;281;141;5;FARE PER FERMARE IL DECLINO;0;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;PERLOZ;377;190;281;141;5;VALLEE D'AOSTE;79;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;PERLOZ;377;190;281;141;5;UNIONE DI CENTRO;7;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;PERLOZ;377;190;281;141;5;CASAPOUND ITALIA;0;N;LADU;ANDREA;M
VALLE D'AOSTA;PERLOZ;377;190;281;141;5;LEGA NORD;7;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;POLLEIN;1230;607;1029;513;15;UNION VALDOTAINE PROGRESSISTE;200;N;VIERIN;LAURENT;M
VALLE D'AOSTA;POLLEIN;1230;607;1029;513;15;FRATELLI D'ITALIA;47;N;MELONI;GIORGIA;F
VALLE D'AOSTA;POLLEIN;1230;607;1029;513;15;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;184;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;POLLEIN;1230;607;1029;513;15;AUTONOMIE LIBERTE' DEMOCRATIE;169;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;POLLEIN;1230;607;1029;513;15;NATION VAL D'OUTA;1;N;CAMPION;EROS;M
VALLE D'AOSTA;POLLEIN;1230;607;1029;513;15;FARE PER FERMARE IL DECLINO;6;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;POLLEIN;1230;607;1029;513;15;VALLEE D'AOSTE;313;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;POLLEIN;1230;607;1029;513;15;UNIONE DI CENTRO;8;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;POLLEIN;1230;607;1029;513;15;CASAPOUND ITALIA;21;N;LADU;ANDREA;M
VALLE D'AOSTA;POLLEIN;1230;607;1029;513;15;LEGA NORD;26;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;PONTBOSET;164;82;122;64;3;UNION VALDOTAINE PROGRESSISTE;35;N;VIERIN;LAURENT;M
VALLE D'AOSTA;PONTBOSET;164;82;122;64;3;FRATELLI D'ITALIA;2;N;MELONI;GIORGIA;F
VALLE D'AOSTA;PONTBOSET;164;82;122;64;3;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;31;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;PONTBOSET;164;82;122;64;3;AUTONOMIE LIBERTE' DEMOCRATIE;16;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;PONTBOSET;164;82;122;64;3;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;PONTBOSET;164;82;122;64;3;FARE PER FERMARE IL DECLINO;0;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;PONTBOSET;164;82;122;64;3;VALLEE D'AOSTE;25;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;PONTBOSET;164;82;122;64;3;UNIONE DI CENTRO;1;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;PONTBOSET;164;82;122;64;3;CASAPOUND ITALIA;0;N;LADU;ANDREA;M
VALLE D'AOSTA;PONTBOSET;164;82;122;64;3;LEGA NORD;2;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;PONTEY;640;321;526;270;11;UNION VALDOTAINE PROGRESSISTE;148;N;VIERIN;LAURENT;M
VALLE D'AOSTA;PONTEY;640;321;526;270;11;FRATELLI D'ITALIA;14;N;MELONI;GIORGIA;F
VALLE D'AOSTA;PONTEY;640;321;526;270;11;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;74;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;PONTEY;640;321;526;270;11;AUTONOMIE LIBERTE' DEMOCRATIE;77;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;PONTEY;640;321;526;270;11;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;PONTEY;640;321;526;270;11;FARE PER FERMARE IL DECLINO;4;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;PONTEY;640;321;526;270;11;VALLEE D'AOSTE;157;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;PONTEY;640;321;526;270;11;UNIONE DI CENTRO;5;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;PONTEY;640;321;526;270;11;CASAPOUND ITALIA;3;N;LADU;ANDREA;M
VALLE D'AOSTA;PONTEY;640;321;526;270;11;LEGA NORD;17;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;PONT-SAINT-MARTIN;3087;1488;2396;1166;41;UNION VALDOTAINE PROGRESSISTE;496;N;VIERIN;LAURENT;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3087;1488;2396;1166;41;FRATELLI D'ITALIA;84;N;MELONI;GIORGIA;F
VALLE D'AOSTA;PONT-SAINT-MARTIN;3087;1488;2396;1166;41;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;499;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3087;1488;2396;1166;41;AUTONOMIE LIBERTE' DEMOCRATIE;376;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3087;1488;2396;1166;41;NATION VAL D'OUTA;6;N;CAMPION;EROS;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3087;1488;2396;1166;41;FARE PER FERMARE IL DECLINO;18;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3087;1488;2396;1166;41;VALLEE D'AOSTE;609;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3087;1488;2396;1166;41;UNIONE DI CENTRO;75;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3087;1488;2396;1166;41;CASAPOUND ITALIA;12;N;LADU;ANDREA;M
VALLE D'AOSTA;PONT-SAINT-MARTIN;3087;1488;2396;1166;41;LEGA NORD;67;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;PRE'-SAINT-DIDIER;795;397;571;286;7;UNION VALDOTAINE PROGRESSISTE;122;N;VIERIN;LAURENT;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;795;397;571;286;7;FRATELLI D'ITALIA;51;N;MELONI;GIORGIA;F
VALLE D'AOSTA;PRE'-SAINT-DIDIER;795;397;571;286;7;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;99;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;795;397;571;286;7;AUTONOMIE LIBERTE' DEMOCRATIE;60;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;795;397;571;286;7;NATION VAL D'OUTA;2;N;CAMPION;EROS;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;795;397;571;286;7;FARE PER FERMARE IL DECLINO;9;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;795;397;571;286;7;VALLEE D'AOSTE;164;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;795;397;571;286;7;UNIONE DI CENTRO;15;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;795;397;571;286;7;CASAPOUND ITALIA;6;N;LADU;ANDREA;M
VALLE D'AOSTA;PRE'-SAINT-DIDIER;795;397;571;286;7;LEGA NORD;21;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;QUART;3141;1585;2463;1264;34;UNION VALDOTAINE PROGRESSISTE;633;N;VIERIN;LAURENT;M
VALLE D'AOSTA;QUART;3141;1585;2463;1264;34;FRATELLI D'ITALIA;84;N;MELONI;GIORGIA;F
VALLE D'AOSTA;QUART;3141;1585;2463;1264;34;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;526;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;QUART;3141;1585;2463;1264;34;AUTONOMIE LIBERTE' DEMOCRATIE;413;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;QUART;3141;1585;2463;1264;34;NATION VAL D'OUTA;4;N;CAMPION;EROS;M
VALLE D'AOSTA;QUART;3141;1585;2463;1264;34;FARE PER FERMARE IL DECLINO;13;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;QUART;3141;1585;2463;1264;34;VALLEE D'AOSTE;539;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;QUART;3141;1585;2463;1264;34;UNIONE DI CENTRO;46;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;QUART;3141;1585;2463;1264;34;CASAPOUND ITALIA;5;N;LADU;ANDREA;M
VALLE D'AOSTA;QUART;3141;1585;2463;1264;34;LEGA NORD;65;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;RHEMES-NOTRE-DAME;81;48;64;38;6;UNION VALDOTAINE PROGRESSISTE;17;N;VIERIN;LAURENT;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;81;48;64;38;6;FRATELLI D'ITALIA;1;N;MELONI;GIORGIA;F
VALLE D'AOSTA;RHEMES-NOTRE-DAME;81;48;64;38;6;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;10;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;81;48;64;38;6;AUTONOMIE LIBERTE' DEMOCRATIE;8;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;81;48;64;38;6;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;81;48;64;38;6;FARE PER FERMARE IL DECLINO;1;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;81;48;64;38;6;VALLEE D'AOSTE;12;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;81;48;64;38;6;UNIONE DI CENTRO;0;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;81;48;64;38;6;CASAPOUND ITALIA;0;N;LADU;ANDREA;M
VALLE D'AOSTA;RHEMES-NOTRE-DAME;81;48;64;38;6;LEGA NORD;0;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;162;81;135;71;13;UNION VALDOTAINE PROGRESSISTE;76;N;VIERIN;LAURENT;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;162;81;135;71;13;FRATELLI D'ITALIA;1;N;MELONI;GIORGIA;F
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;162;81;135;71;13;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;14;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;162;81;135;71;13;AUTONOMIE LIBERTE' DEMOCRATIE;8;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;162;81;135;71;13;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;162;81;135;71;13;FARE PER FERMARE IL DECLINO;0;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;162;81;135;71;13;VALLEE D'AOSTE;18;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;162;81;135;71;13;UNIONE DI CENTRO;0;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;162;81;135;71;13;CASAPOUND ITALIA;0;N;LADU;ANDREA;M
VALLE D'AOSTA;RHEMES-SAINT-GEORGES;162;81;135;71;13;LEGA NORD;0;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;ROISAN;786;389;579;284;18;UNION VALDOTAINE PROGRESSISTE;150;N;VIERIN;LAURENT;M
VALLE D'AOSTA;ROISAN;786;389;579;284;18;FRATELLI D'ITALIA;23;N;MELONI;GIORGIA;F
VALLE D'AOSTA;ROISAN;786;389;579;284;18;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;88;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;ROISAN;786;389;579;284;18;AUTONOMIE LIBERTE' DEMOCRATIE;126;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;ROISAN;786;389;579;284;18;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;ROISAN;786;389;579;284;18;FARE PER FERMARE IL DECLINO;3;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;ROISAN;786;389;579;284;18;VALLEE D'AOSTE;107;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;ROISAN;786;389;579;284;18;UNIONE DI CENTRO;6;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;ROISAN;786;389;579;284;18;CASAPOUND ITALIA;5;N;LADU;ANDREA;M
VALLE D'AOSTA;ROISAN;786;389;579;284;18;LEGA NORD;25;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;SAINT-CHRISTOPHE;2669;1316;2167;1098;45;UNION VALDOTAINE PROGRESSISTE;538;N;VIERIN;LAURENT;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2669;1316;2167;1098;45;FRATELLI D'ITALIA;69;N;MELONI;GIORGIA;F
VALLE D'AOSTA;SAINT-CHRISTOPHE;2669;1316;2167;1098;45;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;389;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2669;1316;2167;1098;45;AUTONOMIE LIBERTE' DEMOCRATIE;478;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2669;1316;2167;1098;45;NATION VAL D'OUTA;5;N;CAMPION;EROS;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2669;1316;2167;1098;45;FARE PER FERMARE IL DECLINO;17;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2669;1316;2167;1098;45;VALLEE D'AOSTE;482;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2669;1316;2167;1098;45;UNIONE DI CENTRO;25;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2669;1316;2167;1098;45;CASAPOUND ITALIA;4;N;LADU;ANDREA;M
VALLE D'AOSTA;SAINT-CHRISTOPHE;2669;1316;2167;1098;45;LEGA NORD;47;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;SAINT-DENIS;310;160;236;122;8;UNION VALDOTAINE PROGRESSISTE;81;N;VIERIN;LAURENT;M
VALLE D'AOSTA;SAINT-DENIS;310;160;236;122;8;FRATELLI D'ITALIA;2;N;MELONI;GIORGIA;F
VALLE D'AOSTA;SAINT-DENIS;310;160;236;122;8;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;32;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;SAINT-DENIS;310;160;236;122;8;AUTONOMIE LIBERTE' DEMOCRATIE;41;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;SAINT-DENIS;310;160;236;122;8;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;SAINT-DENIS;310;160;236;122;8;FARE PER FERMARE IL DECLINO;4;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;SAINT-DENIS;310;160;236;122;8;VALLEE D'AOSTE;47;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;SAINT-DENIS;310;160;236;122;8;UNIONE DI CENTRO;3;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;SAINT-DENIS;310;160;236;122;8;CASAPOUND ITALIA;0;N;LADU;ANDREA;M
VALLE D'AOSTA;SAINT-DENIS;310;160;236;122;8;LEGA NORD;6;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;SAINT-MARCEL;1017;500;810;409;14;UNION VALDOTAINE PROGRESSISTE;193;N;VIERIN;LAURENT;M
VALLE D'AOSTA;SAINT-MARCEL;1017;500;810;409;14;FRATELLI D'ITALIA;22;N;MELONI;GIORGIA;F
VALLE D'AOSTA;SAINT-MARCEL;1017;500;810;409;14;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;142;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;SAINT-MARCEL;1017;500;810;409;14;AUTONOMIE LIBERTE' DEMOCRATIE;186;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;SAINT-MARCEL;1017;500;810;409;14;NATION VAL D'OUTA;4;N;CAMPION;EROS;M
VALLE D'AOSTA;SAINT-MARCEL;1017;500;810;409;14;FARE PER FERMARE IL DECLINO;5;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;SAINT-MARCEL;1017;500;810;409;14;VALLEE D'AOSTE;170;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;SAINT-MARCEL;1017;500;810;409;14;UNIONE DI CENTRO;15;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;SAINT-MARCEL;1017;500;810;409;14;CASAPOUND ITALIA;1;N;LADU;ANDREA;M
VALLE D'AOSTA;SAINT-MARCEL;1017;500;810;409;14;LEGA NORD;18;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;SAINT-NICOLAS;244;124;188;100;3;UNION VALDOTAINE PROGRESSISTE;70;N;VIERIN;LAURENT;M
VALLE D'AOSTA;SAINT-NICOLAS;244;124;188;100;3;FRATELLI D'ITALIA;5;N;MELONI;GIORGIA;F
VALLE D'AOSTA;SAINT-NICOLAS;244;124;188;100;3;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;33;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;SAINT-NICOLAS;244;124;188;100;3;AUTONOMIE LIBERTE' DEMOCRATIE;24;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;SAINT-NICOLAS;244;124;188;100;3;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;SAINT-NICOLAS;244;124;188;100;3;FARE PER FERMARE IL DECLINO;2;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;SAINT-NICOLAS;244;124;188;100;3;VALLEE D'AOSTE;42;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;SAINT-NICOLAS;244;124;188;100;3;UNIONE DI CENTRO;0;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;SAINT-NICOLAS;244;124;188;100;3;CASAPOUND ITALIA;1;N;LADU;ANDREA;M
VALLE D'AOSTA;SAINT-NICOLAS;244;124;188;100;3;LEGA NORD;3;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;SAINT-OYEN;179;80;139;64;0;UNION VALDOTAINE PROGRESSISTE;46;N;VIERIN;LAURENT;M
VALLE D'AOSTA;SAINT-OYEN;179;80;139;64;0;FRATELLI D'ITALIA;1;N;MELONI;GIORGIA;F
VALLE D'AOSTA;SAINT-OYEN;179;80;139;64;0;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;16;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;SAINT-OYEN;179;80;139;64;0;AUTONOMIE LIBERTE' DEMOCRATIE;20;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;SAINT-OYEN;179;80;139;64;0;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;SAINT-OYEN;179;80;139;64;0;FARE PER FERMARE IL DECLINO;2;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;SAINT-OYEN;179;80;139;64;0;VALLEE D'AOSTE;42;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;SAINT-OYEN;179;80;139;64;0;UNIONE DI CENTRO;5;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;SAINT-OYEN;179;80;139;64;0;CASAPOUND ITALIA;0;N;LADU;ANDREA;M
VALLE D'AOSTA;SAINT-OYEN;179;80;139;64;0;LEGA NORD;1;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;SAINT-PIERRE;2354;1175;1754;868;44;UNION VALDOTAINE PROGRESSISTE;385;N;VIERIN;LAURENT;M
VALLE D'AOSTA;SAINT-PIERRE;2354;1175;1754;868;44;FRATELLI D'ITALIA;70;N;MELONI;GIORGIA;F
VALLE D'AOSTA;SAINT-PIERRE;2354;1175;1754;868;44;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;345;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;SAINT-PIERRE;2354;1175;1754;868;44;AUTONOMIE LIBERTE' DEMOCRATIE;352;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;SAINT-PIERRE;2354;1175;1754;868;44;NATION VAL D'OUTA;1;N;CAMPION;EROS;M
VALLE D'AOSTA;SAINT-PIERRE;2354;1175;1754;868;44;FARE PER FERMARE IL DECLINO;21;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;SAINT-PIERRE;2354;1175;1754;868;44;VALLEE D'AOSTE;347;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;SAINT-PIERRE;2354;1175;1754;868;44;UNIONE DI CENTRO;41;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;SAINT-PIERRE;2354;1175;1754;868;44;CASAPOUND ITALIA;9;N;LADU;ANDREA;M
VALLE D'AOSTA;SAINT-PIERRE;2354;1175;1754;868;44;LEGA NORD;57;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;302;171;228;131;6;UNION VALDOTAINE PROGRESSISTE;65;N;VIERIN;LAURENT;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;302;171;228;131;6;FRATELLI D'ITALIA;3;N;MELONI;GIORGIA;F
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;302;171;228;131;6;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;44;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;302;171;228;131;6;AUTONOMIE LIBERTE' DEMOCRATIE;22;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;302;171;228;131;6;NATION VAL D'OUTA;0;N;CAMPION;EROS;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;302;171;228;131;6;FARE PER FERMARE IL DECLINO;8;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;302;171;228;131;6;VALLEE D'AOSTE;71;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;302;171;228;131;6;UNIONE DI CENTRO;1;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;302;171;228;131;6;CASAPOUND ITALIA;0;N;LADU;ANDREA;M
VALLE D'AOSTA;SAINT-RHEMY-EN-BOSSES;302;171;228;131;6;LEGA NORD;5;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;SAINT-VINCENT;3746;1826;2836;1389;57;UNION VALDOTAINE PROGRESSISTE;626;N;VIERIN;LAURENT;M
VALLE D'AOSTA;SAINT-VINCENT;3746;1826;2836;1389;57;FRATELLI D'ITALIA;142;N;MELONI;GIORGIA;F
VALLE D'AOSTA;SAINT-VINCENT;3746;1826;2836;1389;57;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;478;N;COGNETTA;ROBERTO UGO MASSIMO;M
VALLE D'AOSTA;SAINT-VINCENT;3746;1826;2836;1389;57;AUTONOMIE LIBERTE' DEMOCRATIE;371;N;GUICHARDAZ;JEAN PIERRE;M
VALLE D'AOSTA;SAINT-VINCENT;3746;1826;2836;1389;57;NATION VAL D'OUTA;8;N;CAMPION;EROS;M
VALLE D'AOSTA;SAINT-VINCENT;3746;1826;2836;1389;57;FARE PER FERMARE IL DECLINO;22;N;BUILLET;FABRIZIO;M
VALLE D'AOSTA;SAINT-VINCENT;3746;1826;2836;1389;57;VALLEE D'AOSTE;802;E;MARGUERETTAZ;RUDI FRANCO;M
VALLE D'AOSTA;SAINT-VINCENT;3746;1826;2836;1389;57;UNIONE DI CENTRO;60;N;BRINGHEN;LUCA;M
VALLE D'AOSTA;SAINT-VINCENT;3746;1826;2836;1389;57;CASAPOUND ITALIA;11;N;LADU;ANDREA;M
VALLE D'AOSTA;SAINT-VINCENT;3746;1826;2836;1389;57;LEGA NORD;107;N;SPELGATTI;NICOLETTA;F
VALLE D'AOSTA;SARRE;3910;1922;3030;1482;50;UNION VALDOTAINE PROGRESSISTE;625;N;VIERIN;LAURENT;M
VALLE D'AOSTA;SARRE;3910;1922;3030;1482;50;FRATELLI D'ITALIA;162;N;MELONI;GIORGIA;F
VALLE D'AOSTA;SARRE;3910;1922;3030;1482;50;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;570;N;COGNETTA;ROBERTO UGO MASSIMO;M
